nan,nan,nan,0.00
0.48,0.01,0.00,0.00
0.45,0.01,0.00,0.00
0.42,0.01,0.00,0.00
0.39,0.01,0.00,0.00
0.36,0.01,0.00,0.00
0.33,0.01,0.00,0.00
0.30,0.01,0.01,0.00
0.27,0.01,0.01,0.00
0.24,0.01,0.01,0.00
0.21,0.01,0.01,0.00
0.18,0.01,0.01,0.00
0.15,0.01,0.01,0.00
0.12,0.01,0.01,-0.00
0.09,0.01,0.01,-0.00
